Datetime,AEP_MW
2005-09-19 01:00:00,12588.0
2005-09-19 02:00:00,12179.0
2005-09-19 03:00:00,11859.0
2005-09-19 04:00:00,11692.0
2005-09-19 05:00:00,11856.0
2005-09-19 06:00:00,12530.0
2005-09-19 07:00:00,13970.0
2005-09-19 08:00:00,14787.0
2005-09-19 09:00:00,15293.0
2005-09-19 10:00:00,15797.0
2005-09-19 11:00:00,16316.0
2005-09-19 12:00:00,16720.0
2005-09-19 13:00:00,17124.0
2005-09-19 14:00:00,17506.0
2005-09-19 15:00:00,17947.0
2005-09-19 16:00:00,18177.0
2005-09-19 17:00:00,18648.0
2005-09-19 18:00:00,18675.0
2005-09-19 19:00:00,18272.0
2005-09-19 20:00:00,18168.0
2005-09-19 21:00:00,18491.0
2005-09-19 22:00:00,17725.0
2005-09-19 23:00:00,16334.0
2005-09-19 00:00:00,13458.0
