Datetime,AEP_MW
2005-02-23 01:00:00,14654.0
2005-02-23 02:00:00,14354.0
2005-02-23 03:00:00,14102.0
2005-02-23 04:00:00,14269.0
2005-02-23 05:00:00,14660.0
2005-02-23 06:00:00,15567.0
2005-02-23 07:00:00,17383.0
2005-02-23 08:00:00,17913.0
2005-02-23 09:00:00,17765.0
2005-02-23 10:00:00,17501.0
2005-02-23 11:00:00,17225.0
2005-02-23 12:00:00,16851.0
2005-02-23 13:00:00,16572.0
2005-02-23 14:00:00,16384.0
2005-02-23 15:00:00,16060.0
2005-02-23 16:00:00,15781.0
2005-02-23 17:00:00,15911.0
2005-02-23 18:00:00,16405.0
2005-02-23 19:00:00,17457.0
2005-02-23 20:00:00,17746.0
2005-02-23 21:00:00,17675.0
2005-02-23 22:00:00,17312.0
2005-02-23 23:00:00,16670.0
2005-02-23 00:00:00,15250.0
