Datetime,AEP_MW
2005-01-23 01:00:00,17906.0
2005-01-23 02:00:00,17807.0
2005-01-23 03:00:00,17732.0
2005-01-23 04:00:00,17792.0
2005-01-23 05:00:00,18221.0
2005-01-23 06:00:00,18437.0
2005-01-23 07:00:00,18931.0
2005-01-23 08:00:00,19539.0
2005-01-23 09:00:00,20009.0
2005-01-23 10:00:00,20211.0
2005-01-23 11:00:00,20133.0
2005-01-23 12:00:00,19845.0
2005-01-23 13:00:00,19424.0
2005-01-23 14:00:00,18980.0
2005-01-23 15:00:00,18597.0
2005-01-23 16:00:00,18527.0
2005-01-23 17:00:00,18695.0
2005-01-23 18:00:00,19659.0
2005-01-23 19:00:00,20803.0
2005-01-23 20:00:00,21093.0
2005-01-23 21:00:00,21200.0
2005-01-23 22:00:00,20836.0
2005-01-23 23:00:00,20327.0
2005-01-23 00:00:00,18283.0
