Datetime,AEP_MW
2005-07-28 01:00:00,14406.0
2005-07-28 02:00:00,13544.0
2005-07-28 03:00:00,13125.0
2005-07-28 04:00:00,12894.0
2005-07-28 05:00:00,12942.0
2005-07-28 06:00:00,13410.0
2005-07-28 07:00:00,14245.0
2005-07-28 08:00:00,15120.0
2005-07-28 09:00:00,15964.0
2005-07-28 10:00:00,16684.0
2005-07-28 11:00:00,17448.0
2005-07-28 12:00:00,17863.0
2005-07-28 13:00:00,18252.0
2005-07-28 14:00:00,18691.0
2005-07-28 15:00:00,18953.0
2005-07-28 16:00:00,19117.0
2005-07-28 17:00:00,19318.0
2005-07-28 18:00:00,19281.0
2005-07-28 19:00:00,19023.0
2005-07-28 20:00:00,18516.0
2005-07-28 21:00:00,18050.0
2005-07-28 22:00:00,18063.0
2005-07-28 23:00:00,17130.0
2005-07-28 00:00:00,15555.0
