Datetime,AEP_MW
2004-12-03 01:00:00,15309.0
2004-12-03 02:00:00,14792.0
2004-12-03 03:00:00,14581.0
2004-12-03 04:00:00,14599.0
2004-12-03 05:00:00,14848.0
2004-12-03 06:00:00,15751.0
2004-12-03 07:00:00,17454.0
2004-12-03 08:00:00,18324.0
2004-12-03 09:00:00,18082.0
2004-12-03 10:00:00,17687.0
2004-12-03 11:00:00,17439.0
2004-12-03 12:00:00,16952.0
2004-12-03 13:00:00,16601.0
2004-12-03 14:00:00,16348.0
2004-12-03 15:00:00,16038.0
2004-12-03 16:00:00,15891.0
2004-12-03 17:00:00,16114.0
2004-12-03 18:00:00,17334.0
2004-12-03 19:00:00,17888.0
2004-12-03 20:00:00,17729.0
2004-12-03 21:00:00,17782.0
2004-12-03 22:00:00,17617.0
2004-12-03 23:00:00,16824.0
2004-12-03 00:00:00,16047.0
