Datetime,DAYTON_MW
2011-08-14 01:00:00,1682.0
2011-08-14 02:00:00,1560.0
2011-08-14 03:00:00,1475.0
2011-08-14 04:00:00,1423.0
2011-08-14 05:00:00,1393.0
2011-08-14 06:00:00,1394.0
2011-08-14 07:00:00,1415.0
2011-08-14 08:00:00,1430.0
2011-08-14 09:00:00,1528.0
2011-08-14 10:00:00,1626.0
2011-08-14 11:00:00,1697.0
2011-08-14 12:00:00,1754.0
2011-08-14 13:00:00,1798.0
2011-08-14 14:00:00,1822.0
2011-08-14 15:00:00,1826.0
2011-08-14 16:00:00,1847.0
2011-08-14 17:00:00,1887.0
2011-08-14 18:00:00,1934.0
2011-08-14 19:00:00,1933.0
2011-08-14 20:00:00,1893.0
2011-08-14 21:00:00,1895.0
2011-08-14 22:00:00,1935.0
2011-08-14 23:00:00,1859.0
2011-08-14 00:00:00,1874.0
