Datetime,DAYTON_MW
2009-01-21 01:00:00,2449.0
2009-01-21 02:00:00,2418.0
2009-01-21 03:00:00,2394.0
2009-01-21 04:00:00,2395.0
2009-01-21 05:00:00,2437.0
2009-01-21 06:00:00,2556.0
2009-01-21 07:00:00,2802.0
2009-01-21 08:00:00,2925.0
2009-01-21 09:00:00,2889.0
2009-01-21 10:00:00,2866.0
2009-01-21 11:00:00,2829.0
2009-01-21 12:00:00,2754.0
2009-01-21 13:00:00,2694.0
2009-01-21 14:00:00,2601.0
2009-01-21 15:00:00,2524.0
2009-01-21 16:00:00,2448.0
2009-01-21 17:00:00,2464.0
2009-01-21 18:00:00,2558.0
2009-01-21 19:00:00,2728.0
2009-01-21 20:00:00,2707.0
2009-01-21 21:00:00,2667.0
2009-01-21 22:00:00,2572.0
2009-01-21 23:00:00,2438.0
2009-01-21 00:00:00,2518.0
