Datetime,DAYTON_MW
2010-06-11 01:00:00,1840.0
2010-06-11 02:00:00,1706.0
2010-06-11 03:00:00,1608.0
2010-06-11 04:00:00,1581.0
2010-06-11 05:00:00,1595.0
2010-06-11 06:00:00,1666.0
2010-06-11 07:00:00,1800.0
2010-06-11 08:00:00,1948.0
2010-06-11 09:00:00,2085.0
2010-06-11 10:00:00,2214.0
2010-06-11 11:00:00,2292.0
2010-06-11 12:00:00,2420.0
2010-06-11 13:00:00,2533.0
2010-06-11 14:00:00,2707.0
2010-06-11 15:00:00,2811.0
2010-06-11 16:00:00,2864.0
2010-06-11 17:00:00,2835.0
2010-06-11 18:00:00,2763.0
2010-06-11 19:00:00,2631.0
2010-06-11 20:00:00,2531.0
2010-06-11 21:00:00,2452.0
2010-06-11 22:00:00,2443.0
2010-06-11 23:00:00,2327.0
2010-06-11 00:00:00,2024.0
