Datetime,DAYTON_MW
2015-10-17 01:00:00,1506.0
2015-10-17 02:00:00,1446.0
2015-10-17 03:00:00,1412.0
2015-10-17 04:00:00,1412.0
2015-10-17 05:00:00,1428.0
2015-10-17 06:00:00,1483.0
2015-10-17 07:00:00,1564.0
2015-10-17 08:00:00,1675.0
2015-10-17 09:00:00,1738.0
2015-10-17 10:00:00,1782.0
2015-10-17 11:00:00,1793.0
2015-10-17 12:00:00,1768.0
2015-10-17 13:00:00,1730.0
2015-10-17 14:00:00,1698.0
2015-10-17 15:00:00,1668.0
2015-10-17 16:00:00,1650.0
2015-10-17 17:00:00,1643.0
2015-10-17 18:00:00,1648.0
2015-10-17 19:00:00,1659.0
2015-10-17 20:00:00,1751.0
2015-10-17 21:00:00,1751.0
2015-10-17 22:00:00,1719.0
2015-10-17 23:00:00,1654.0
2015-10-17 00:00:00,1602.0
