Datetime,DAYTON_MW
2011-06-04 01:00:00,1514.0
2011-06-04 02:00:00,1467.0
2011-06-04 03:00:00,1385.0
2011-06-04 04:00:00,1353.0
2011-06-04 05:00:00,1333.0
2011-06-04 06:00:00,1351.0
2011-06-04 07:00:00,1381.0
2011-06-04 08:00:00,1483.0
2011-06-04 09:00:00,1629.0
2011-06-04 10:00:00,1756.0
2011-06-04 11:00:00,1894.0
2011-06-04 12:00:00,2007.0
2011-06-04 13:00:00,2131.0
2011-06-04 14:00:00,2284.0
2011-06-04 15:00:00,2395.0
2011-06-04 16:00:00,2498.0
2011-06-04 17:00:00,2577.0
2011-06-04 18:00:00,2640.0
2011-06-04 19:00:00,2624.0
2011-06-04 20:00:00,2526.0
2011-06-04 21:00:00,2485.0
2011-06-04 22:00:00,2404.0
2011-06-04 23:00:00,2124.0
2011-06-04 00:00:00,1733.0
