Datetime,DAYTON_MW
2012-07-02 01:00:00,1735.0
2012-07-02 02:00:00,1612.0
2012-07-02 03:00:00,1539.0
2012-07-02 04:00:00,1493.0
2012-07-02 05:00:00,1492.0
2012-07-02 06:00:00,1556.0
2012-07-02 07:00:00,1653.0
2012-07-02 08:00:00,1820.0
2012-07-02 09:00:00,1993.0
2012-07-02 10:00:00,2172.0
2012-07-02 11:00:00,2360.0
2012-07-02 12:00:00,2519.0
2012-07-02 13:00:00,2688.0
2012-07-02 14:00:00,2830.0
2012-07-02 15:00:00,2946.0
2012-07-02 16:00:00,3011.0
2012-07-02 17:00:00,3064.0
2012-07-02 18:00:00,3016.0
2012-07-02 19:00:00,2966.0
2012-07-02 20:00:00,2899.0
2012-07-02 21:00:00,2808.0
2012-07-02 22:00:00,2753.0
2012-07-02 23:00:00,2590.0
2012-07-02 00:00:00,1874.0
