Datetime,DAYTON_MW
2015-05-10 01:00:00,1602.0
2015-05-10 02:00:00,1498.0
2015-05-10 03:00:00,1445.0
2015-05-10 04:00:00,1400.0
2015-05-10 05:00:00,1371.0
2015-05-10 06:00:00,1378.0
2015-05-10 07:00:00,1376.0
2015-05-10 08:00:00,1432.0
2015-05-10 09:00:00,1581.0
2015-05-10 10:00:00,1697.0
2015-05-10 11:00:00,1814.0
2015-05-10 12:00:00,1903.0
2015-05-10 13:00:00,1910.0
2015-05-10 14:00:00,1926.0
2015-05-10 15:00:00,1978.0
2015-05-10 16:00:00,2037.0
2015-05-10 17:00:00,2082.0
2015-05-10 18:00:00,2107.0
2015-05-10 19:00:00,2088.0
2015-05-10 20:00:00,2057.0
2015-05-10 21:00:00,2065.0
2015-05-10 22:00:00,2091.0
2015-05-10 23:00:00,1967.0
2015-05-10 00:00:00,1743.0
