Datetime,DAYTON_MW
2015-07-02 01:00:00,1659.0
2015-07-02 02:00:00,1565.0
2015-07-02 03:00:00,1503.0
2015-07-02 04:00:00,1458.0
2015-07-02 05:00:00,1467.0
2015-07-02 06:00:00,1531.0
2015-07-02 07:00:00,1657.0
2015-07-02 08:00:00,1766.0
2015-07-02 09:00:00,1843.0
2015-07-02 10:00:00,1913.0
2015-07-02 11:00:00,1993.0
2015-07-02 12:00:00,2038.0
2015-07-02 13:00:00,2082.0
2015-07-02 14:00:00,2140.0
2015-07-02 15:00:00,2132.0
2015-07-02 16:00:00,2130.0
2015-07-02 17:00:00,2141.0
2015-07-02 18:00:00,2143.0
2015-07-02 19:00:00,2099.0
2015-07-02 20:00:00,2028.0
2015-07-02 21:00:00,1960.0
2015-07-02 22:00:00,1961.0
2015-07-02 23:00:00,1834.0
2015-07-02 00:00:00,1805.0
