Datetime,DAYTON_MW
2014-08-07 01:00:00,1815.0
2014-08-07 02:00:00,1672.0
2014-08-07 03:00:00,1579.0
2014-08-07 04:00:00,1536.0
2014-08-07 05:00:00,1540.0
2014-08-07 06:00:00,1612.0
2014-08-07 07:00:00,1761.0
2014-08-07 08:00:00,1868.0
2014-08-07 09:00:00,1986.0
2014-08-07 10:00:00,2108.0
2014-08-07 11:00:00,2211.0
2014-08-07 12:00:00,2282.0
2014-08-07 13:00:00,2359.0
2014-08-07 14:00:00,2424.0
2014-08-07 15:00:00,2470.0
2014-08-07 16:00:00,2488.0
2014-08-07 17:00:00,2480.0
2014-08-07 18:00:00,2454.0
2014-08-07 19:00:00,2385.0
2014-08-07 20:00:00,2294.0
2014-08-07 21:00:00,2245.0
2014-08-07 22:00:00,2237.0
2014-08-07 23:00:00,2077.0
2014-08-07 00:00:00,1978.0
