Datetime,DAYTON_MW
2018-08-01 01:00:00,1796.0
2018-08-01 02:00:00,1715.0
2018-08-01 03:00:00,1648.0
2018-08-01 04:00:00,1613.0
2018-08-01 05:00:00,1626.0
2018-08-01 06:00:00,1697.0
2018-08-01 07:00:00,1851.0
2018-08-01 08:00:00,1950.0
2018-08-01 09:00:00,2032.0
2018-08-01 10:00:00,2068.0
2018-08-01 11:00:00,2122.0
2018-08-01 12:00:00,2140.0
2018-08-01 13:00:00,2183.0
2018-08-01 14:00:00,2247.0
2018-08-01 15:00:00,2311.0
2018-08-01 16:00:00,2314.0
2018-08-01 17:00:00,2377.0
2018-08-01 18:00:00,2433.0
2018-08-01 19:00:00,2402.0
2018-08-01 20:00:00,2349.0
2018-08-01 21:00:00,2270.0
2018-08-01 22:00:00,2257.0
2018-08-01 23:00:00,2118.0
2018-08-01 00:00:00,1928.0
