Datetime,DAYTON_MW
2006-11-17 01:00:00,1888.0
2006-11-17 02:00:00,1826.0
2006-11-17 03:00:00,1787.0
2006-11-17 04:00:00,1777.0
2006-11-17 05:00:00,1814.0
2006-11-17 06:00:00,1954.0
2006-11-17 07:00:00,2199.0
2006-11-17 08:00:00,2330.0
2006-11-17 09:00:00,2322.0
2006-11-17 10:00:00,2326.0
2006-11-17 11:00:00,2301.0
2006-11-17 12:00:00,2274.0
2006-11-17 13:00:00,2276.0
2006-11-17 14:00:00,2268.0
2006-11-17 15:00:00,2245.0
2006-11-17 16:00:00,2212.0
2006-11-17 17:00:00,2242.0
2006-11-17 18:00:00,2332.0
2006-11-17 19:00:00,2356.0
2006-11-17 20:00:00,2324.0
2006-11-17 21:00:00,2271.0
2006-11-17 22:00:00,2231.0
2006-11-17 23:00:00,2093.0
2006-11-17 00:00:00,1986.0
