Datetime,DAYTON_MW
2011-08-31 01:00:00,1690.0
2011-08-31 02:00:00,1593.0
2011-08-31 03:00:00,1541.0
2011-08-31 04:00:00,1516.0
2011-08-31 05:00:00,1535.0
2011-08-31 06:00:00,1635.0
2011-08-31 07:00:00,1870.0
2011-08-31 08:00:00,1988.0
2011-08-31 09:00:00,2037.0
2011-08-31 10:00:00,2123.0
2011-08-31 11:00:00,2200.0
2011-08-31 12:00:00,2211.0
2011-08-31 13:00:00,2265.0
2011-08-31 14:00:00,2391.0
2011-08-31 15:00:00,2563.0
2011-08-31 16:00:00,2569.0
2011-08-31 17:00:00,2605.0
2011-08-31 18:00:00,2660.0
2011-08-31 19:00:00,2677.0
2011-08-31 20:00:00,2627.0
2011-08-31 21:00:00,2650.0
2011-08-31 22:00:00,2591.0
2011-08-31 23:00:00,2391.0
2011-08-31 00:00:00,1822.0
