Datetime,DAYTON_MW
2009-09-08 01:00:00,1541.0
2009-09-08 02:00:00,1477.0
2009-09-08 03:00:00,1459.0
2009-09-08 04:00:00,1420.0
2009-09-08 05:00:00,1471.0
2009-09-08 06:00:00,1602.0
2009-09-08 07:00:00,1851.0
2009-09-08 08:00:00,2007.0
2009-09-08 09:00:00,2085.0
2009-09-08 10:00:00,2151.0
2009-09-08 11:00:00,2232.0
2009-09-08 12:00:00,2295.0
2009-09-08 13:00:00,2340.0
2009-09-08 14:00:00,2357.0
2009-09-08 15:00:00,2392.0
2009-09-08 16:00:00,2383.0
2009-09-08 17:00:00,2392.0
2009-09-08 18:00:00,2365.0
2009-09-08 19:00:00,2330.0
2009-09-08 20:00:00,2282.0
2009-09-08 21:00:00,2371.0
2009-09-08 22:00:00,2266.0
2009-09-08 23:00:00,2068.0
2009-09-08 00:00:00,1638.0
