Datetime,DAYTON_MW
2011-02-05 01:00:00,1858.0
2011-02-05 02:00:00,1818.0
2011-02-05 03:00:00,1784.0
2011-02-05 04:00:00,1768.0
2011-02-05 05:00:00,1772.0
2011-02-05 06:00:00,1824.0
2011-02-05 07:00:00,1900.0
2011-02-05 08:00:00,2016.0
2011-02-05 09:00:00,2080.0
2011-02-05 10:00:00,2142.0
2011-02-05 11:00:00,2174.0
2011-02-05 12:00:00,2157.0
2011-02-05 13:00:00,2162.0
2011-02-05 14:00:00,2112.0
2011-02-05 15:00:00,2090.0
2011-02-05 16:00:00,2074.0
2011-02-05 17:00:00,2107.0
2011-02-05 18:00:00,2149.0
2011-02-05 19:00:00,2231.0
2011-02-05 20:00:00,2219.0
2011-02-05 21:00:00,2171.0
2011-02-05 22:00:00,2115.0
2011-02-05 23:00:00,2015.0
2011-02-05 00:00:00,2004.0
