Datetime,DAYTON_MW
2016-06-22 01:00:00,1922.0
2016-06-22 02:00:00,1798.0
2016-06-22 03:00:00,1700.0
2016-06-22 04:00:00,1641.0
2016-06-22 05:00:00,1646.0
2016-06-22 06:00:00,1728.0
2016-06-22 07:00:00,1845.0
2016-06-22 08:00:00,1981.0
2016-06-22 09:00:00,2068.0
2016-06-22 10:00:00,2137.0
2016-06-22 11:00:00,2205.0
2016-06-22 12:00:00,2241.0
2016-06-22 13:00:00,2282.0
2016-06-22 14:00:00,2310.0
2016-06-22 15:00:00,2313.0
2016-06-22 16:00:00,2289.0
2016-06-22 17:00:00,2320.0
2016-06-22 18:00:00,2378.0
2016-06-22 19:00:00,2382.0
2016-06-22 20:00:00,2347.0
2016-06-22 21:00:00,2325.0
2016-06-22 22:00:00,2323.0
2016-06-22 23:00:00,2242.0
2016-06-22 00:00:00,2100.0
