Datetime,DAYTON_MW
2005-09-20 01:00:00,1934.0
2005-09-20 02:00:00,1818.0
2005-09-20 03:00:00,1749.0
2005-09-20 04:00:00,1724.0
2005-09-20 05:00:00,1736.0
2005-09-20 06:00:00,1857.0
2005-09-20 07:00:00,2114.0
2005-09-20 08:00:00,2273.0
2005-09-20 09:00:00,2288.0
2005-09-20 10:00:00,2323.0
2005-09-20 11:00:00,2393.0
2005-09-20 12:00:00,2414.0
2005-09-20 13:00:00,2435.0
2005-09-20 14:00:00,2466.0
2005-09-20 15:00:00,2474.0
2005-09-20 16:00:00,2483.0
2005-09-20 17:00:00,2504.0
2005-09-20 18:00:00,2501.0
2005-09-20 19:00:00,2478.0
2005-09-20 20:00:00,2455.0
2005-09-20 21:00:00,2532.0
2005-09-20 22:00:00,2408.0
2005-09-20 23:00:00,2205.0
2005-09-20 00:00:00,2078.0
