Datetime,DAYTON_MW
2007-04-22 01:00:00,1410.0
2007-04-22 02:00:00,1333.0
2007-04-22 03:00:00,1286.0
2007-04-22 04:00:00,1276.0
2007-04-22 05:00:00,1279.0
2007-04-22 06:00:00,1306.0
2007-04-22 07:00:00,1352.0
2007-04-22 08:00:00,1400.0
2007-04-22 09:00:00,1514.0
2007-04-22 10:00:00,1587.0
2007-04-22 11:00:00,1633.0
2007-04-22 12:00:00,1653.0
2007-04-22 13:00:00,1673.0
2007-04-22 14:00:00,1678.0
2007-04-22 15:00:00,1666.0
2007-04-22 16:00:00,1665.0
2007-04-22 17:00:00,1688.0
2007-04-22 18:00:00,1714.0
2007-04-22 19:00:00,1716.0
2007-04-22 20:00:00,1719.0
2007-04-22 21:00:00,1823.0
2007-04-22 22:00:00,1887.0
2007-04-22 23:00:00,1790.0
2007-04-22 00:00:00,1533.0
