Datetime,DAYTON_MW
2015-09-05 01:00:00,1687.0
2015-09-05 02:00:00,1617.0
2015-09-05 03:00:00,1540.0
2015-09-05 04:00:00,1494.0
2015-09-05 05:00:00,1484.0
2015-09-05 06:00:00,1499.0
2015-09-05 07:00:00,1536.0
2015-09-05 08:00:00,1575.0
2015-09-05 09:00:00,1703.0
2015-09-05 10:00:00,1855.0
2015-09-05 11:00:00,1973.0
2015-09-05 12:00:00,2105.0
2015-09-05 13:00:00,2226.0
2015-09-05 14:00:00,2349.0
2015-09-05 15:00:00,2460.0
2015-09-05 16:00:00,2545.0
2015-09-05 17:00:00,2598.0
2015-09-05 18:00:00,2581.0
2015-09-05 19:00:00,2512.0
2015-09-05 20:00:00,2388.0
2015-09-05 21:00:00,2338.0
2015-09-05 22:00:00,2244.0
2015-09-05 23:00:00,2100.0
2015-09-05 00:00:00,1842.0
