Datetime,DAYTON_MW
2013-10-15 01:00:00,1533.0
2013-10-15 02:00:00,1469.0
2013-10-15 03:00:00,1425.0
2013-10-15 04:00:00,1417.0
2013-10-15 05:00:00,1439.0
2013-10-15 06:00:00,1555.0
2013-10-15 07:00:00,1766.0
2013-10-15 08:00:00,1926.0
2013-10-15 09:00:00,1940.0
2013-10-15 10:00:00,1954.0
2013-10-15 11:00:00,2002.0
2013-10-15 12:00:00,1995.0
2013-10-15 13:00:00,2020.0
2013-10-15 14:00:00,2015.0
2013-10-15 15:00:00,2021.0
2013-10-15 16:00:00,2003.0
2013-10-15 17:00:00,1998.0
2013-10-15 18:00:00,2002.0
2013-10-15 19:00:00,2043.0
2013-10-15 20:00:00,2116.0
2013-10-15 21:00:00,2078.0
2013-10-15 22:00:00,1976.0
2013-10-15 23:00:00,1843.0
2013-10-15 00:00:00,1633.0
