Datetime,DAYTON_MW
2014-02-17 01:00:00,2062.0
2014-02-17 02:00:00,2057.0
2014-02-17 03:00:00,2064.0
2014-02-17 04:00:00,2098.0
2014-02-17 05:00:00,2165.0
2014-02-17 06:00:00,2288.0
2014-02-17 07:00:00,2469.0
2014-02-17 08:00:00,2593.0
2014-02-17 09:00:00,2629.0
2014-02-17 10:00:00,2648.0
2014-02-17 11:00:00,2643.0
2014-02-17 12:00:00,2627.0
2014-02-17 13:00:00,2592.0
2014-02-17 14:00:00,2557.0
2014-02-17 15:00:00,2492.0
2014-02-17 16:00:00,2474.0
2014-02-17 17:00:00,2529.0
2014-02-17 18:00:00,2591.0
2014-02-17 19:00:00,2658.0
2014-02-17 20:00:00,2616.0
2014-02-17 21:00:00,2538.0
2014-02-17 22:00:00,2416.0
2014-02-17 23:00:00,2278.0
2014-02-17 00:00:00,2113.0
