Datetime,DAYTON_MW
2007-03-21 01:00:00,1894.0
2007-03-21 02:00:00,1836.0
2007-03-21 03:00:00,1796.0
2007-03-21 04:00:00,1789.0
2007-03-21 05:00:00,1826.0
2007-03-21 06:00:00,1953.0
2007-03-21 07:00:00,2212.0
2007-03-21 08:00:00,2376.0
2007-03-21 09:00:00,2365.0
2007-03-21 10:00:00,2358.0
2007-03-21 11:00:00,2351.0
2007-03-21 12:00:00,2302.0
2007-03-21 13:00:00,2264.0
2007-03-21 14:00:00,2238.0
2007-03-21 15:00:00,2206.0
2007-03-21 16:00:00,2149.0
2007-03-21 17:00:00,2126.0
2007-03-21 18:00:00,2100.0
2007-03-21 19:00:00,2084.0
2007-03-21 20:00:00,2094.0
2007-03-21 21:00:00,2217.0
2007-03-21 22:00:00,2164.0
2007-03-21 23:00:00,2009.0
2007-03-21 00:00:00,1981.0
