Datetime,DAYTON_MW
2015-11-04 01:00:00,1526.0
2015-11-04 02:00:00,1468.0
2015-11-04 03:00:00,1438.0
2015-11-04 04:00:00,1416.0
2015-11-04 05:00:00,1455.0
2015-11-04 06:00:00,1579.0
2015-11-04 07:00:00,1793.0
2015-11-04 08:00:00,1886.0
2015-11-04 09:00:00,1920.0
2015-11-04 10:00:00,1958.0
2015-11-04 11:00:00,1974.0
2015-11-04 12:00:00,1985.0
2015-11-04 13:00:00,1996.0
2015-11-04 14:00:00,2007.0
2015-11-04 15:00:00,2002.0
2015-11-04 16:00:00,1976.0
2015-11-04 17:00:00,1966.0
2015-11-04 18:00:00,2038.0
2015-11-04 19:00:00,2102.0
2015-11-04 20:00:00,2060.0
2015-11-04 21:00:00,2006.0
2015-11-04 22:00:00,1899.0
2015-11-04 23:00:00,1770.0
2015-11-04 00:00:00,1602.0
