Datetime,DAYTON_MW
2008-03-21 01:00:00,1808.0
2008-03-21 02:00:00,1743.0
2008-03-21 03:00:00,1723.0
2008-03-21 04:00:00,1721.0
2008-03-21 05:00:00,1750.0
2008-03-21 06:00:00,1839.0
2008-03-21 07:00:00,1998.0
2008-03-21 08:00:00,2129.0
2008-03-21 09:00:00,2156.0
2008-03-21 10:00:00,2193.0
2008-03-21 11:00:00,2207.0
2008-03-21 12:00:00,2150.0
2008-03-21 13:00:00,2073.0
2008-03-21 14:00:00,2030.0
2008-03-21 15:00:00,1976.0
2008-03-21 16:00:00,1912.0
2008-03-21 17:00:00,1878.0
2008-03-21 18:00:00,1859.0
2008-03-21 19:00:00,1841.0
2008-03-21 20:00:00,1889.0
2008-03-21 21:00:00,1951.0
2008-03-21 22:00:00,1913.0
2008-03-21 23:00:00,1818.0
2008-03-21 00:00:00,1917.0
