Datetime,DAYTON_MW
2006-07-21 01:00:00,2314.0
2006-07-21 02:00:00,2162.0
2006-07-21 03:00:00,2072.0
2006-07-21 04:00:00,1997.0
2006-07-21 05:00:00,2026.0
2006-07-21 06:00:00,2103.0
2006-07-21 07:00:00,2259.0
2006-07-21 08:00:00,2403.0
2006-07-21 09:00:00,2541.0
2006-07-21 10:00:00,2726.0
2006-07-21 11:00:00,2889.0
2006-07-21 12:00:00,3016.0
2006-07-21 13:00:00,3137.0
2006-07-21 14:00:00,3202.0
2006-07-21 15:00:00,3223.0
2006-07-21 16:00:00,3234.0
2006-07-21 17:00:00,3252.0
2006-07-21 18:00:00,3173.0
2006-07-21 19:00:00,3049.0
2006-07-21 20:00:00,2928.0
2006-07-21 21:00:00,2854.0
2006-07-21 22:00:00,2770.0
2006-07-21 23:00:00,2558.0
2006-07-21 00:00:00,2505.0
