Datetime,DAYTON_MW
2011-02-17 01:00:00,1630.0
2011-02-17 02:00:00,1568.0
2011-02-17 03:00:00,1545.0
2011-02-17 04:00:00,1515.0
2011-02-17 05:00:00,1566.0
2011-02-17 06:00:00,1688.0
2011-02-17 07:00:00,1929.0
2011-02-17 08:00:00,2060.0
2011-02-17 09:00:00,2062.0
2011-02-17 10:00:00,2080.0
2011-02-17 11:00:00,2096.0
2011-02-17 12:00:00,2068.0
2011-02-17 13:00:00,2074.0
2011-02-17 14:00:00,2048.0
2011-02-17 15:00:00,2005.0
2011-02-17 16:00:00,1955.0
2011-02-17 17:00:00,1923.0
2011-02-17 18:00:00,1935.0
2011-02-17 19:00:00,2043.0
2011-02-17 20:00:00,2072.0
2011-02-17 21:00:00,2025.0
2011-02-17 22:00:00,1945.0
2011-02-17 23:00:00,1806.0
2011-02-17 00:00:00,1725.0
