Datetime,DAYTON_MW
2014-12-15 01:00:00,1755.0
2014-12-15 02:00:00,1704.0
2014-12-15 03:00:00,1686.0
2014-12-15 04:00:00,1696.0
2014-12-15 05:00:00,1755.0
2014-12-15 06:00:00,1895.0
2014-12-15 07:00:00,2131.0
2014-12-15 08:00:00,2273.0
2014-12-15 09:00:00,2278.0
2014-12-15 10:00:00,2267.0
2014-12-15 11:00:00,2246.0
2014-12-15 12:00:00,2202.0
2014-12-15 13:00:00,2180.0
2014-12-15 14:00:00,2147.0
2014-12-15 15:00:00,2091.0
2014-12-15 16:00:00,2049.0
2014-12-15 17:00:00,2085.0
2014-12-15 18:00:00,2247.0
2014-12-15 19:00:00,2301.0
2014-12-15 20:00:00,2280.0
2014-12-15 21:00:00,2235.0
2014-12-15 22:00:00,2157.0
2014-12-15 23:00:00,2017.0
2014-12-15 00:00:00,1826.0
