Datetime,DAYTON_MW
2013-03-02 01:00:00,1842.0
2013-03-02 02:00:00,1788.0
2013-03-02 03:00:00,1754.0
2013-03-02 04:00:00,1745.0
2013-03-02 05:00:00,1766.0
2013-03-02 06:00:00,1829.0
2013-03-02 07:00:00,1923.0
2013-03-02 08:00:00,2020.0
2013-03-02 09:00:00,2095.0
2013-03-02 10:00:00,2158.0
2013-03-02 11:00:00,2208.0
2013-03-02 12:00:00,2194.0
2013-03-02 13:00:00,2154.0
2013-03-02 14:00:00,2127.0
2013-03-02 15:00:00,2092.0
2013-03-02 16:00:00,2071.0
2013-03-02 17:00:00,2085.0
2013-03-02 18:00:00,2123.0
2013-03-02 19:00:00,2179.0
2013-03-02 20:00:00,2184.0
2013-03-02 21:00:00,2135.0
2013-03-02 22:00:00,2079.0
2013-03-02 23:00:00,1975.0
2013-03-02 00:00:00,1933.0
