Datetime,DAYTON_MW
2009-05-15 01:00:00,1501.0
2009-05-15 02:00:00,1413.0
2009-05-15 03:00:00,1359.0
2009-05-15 04:00:00,1343.0
2009-05-15 05:00:00,1371.0
2009-05-15 06:00:00,1462.0
2009-05-15 07:00:00,1642.0
2009-05-15 08:00:00,1770.0
2009-05-15 09:00:00,1822.0
2009-05-15 10:00:00,1882.0
2009-05-15 11:00:00,1916.0
2009-05-15 12:00:00,1931.0
2009-05-15 13:00:00,1953.0
2009-05-15 14:00:00,1978.0
2009-05-15 15:00:00,1990.0
2009-05-15 16:00:00,1958.0
2009-05-15 17:00:00,1951.0
2009-05-15 18:00:00,1925.0
2009-05-15 19:00:00,1882.0
2009-05-15 20:00:00,1846.0
2009-05-15 21:00:00,1865.0
2009-05-15 22:00:00,1900.0
2009-05-15 23:00:00,1784.0
2009-05-15 00:00:00,1635.0
