Datetime,DAYTON_MW
2008-05-25 01:00:00,1354.0
2008-05-25 02:00:00,1277.0
2008-05-25 03:00:00,1250.0
2008-05-25 04:00:00,1226.0
2008-05-25 05:00:00,1239.0
2008-05-25 06:00:00,1252.0
2008-05-25 07:00:00,1253.0
2008-05-25 08:00:00,1327.0
2008-05-25 09:00:00,1420.0
2008-05-25 10:00:00,1502.0
2008-05-25 11:00:00,1531.0
2008-05-25 12:00:00,1554.0
2008-05-25 13:00:00,1576.0
2008-05-25 14:00:00,1569.0
2008-05-25 15:00:00,1557.0
2008-05-25 16:00:00,1562.0
2008-05-25 17:00:00,1583.0
2008-05-25 18:00:00,1581.0
2008-05-25 19:00:00,1579.0
2008-05-25 20:00:00,1559.0
2008-05-25 21:00:00,1554.0
2008-05-25 22:00:00,1640.0
2008-05-25 23:00:00,1585.0
2008-05-25 00:00:00,1454.0
