Datetime,DAYTON_MW
2006-06-16 01:00:00,1924.0
2006-06-16 02:00:00,1799.0
2006-06-16 03:00:00,1755.0
2006-06-16 04:00:00,1657.0
2006-06-16 05:00:00,1666.0
2006-06-16 06:00:00,1741.0
2006-06-16 07:00:00,1869.0
2006-06-16 08:00:00,2039.0
2006-06-16 09:00:00,2175.0
2006-06-16 10:00:00,2290.0
2006-06-16 11:00:00,2410.0
2006-06-16 12:00:00,2494.0
2006-06-16 13:00:00,2578.0
2006-06-16 14:00:00,2655.0
2006-06-16 15:00:00,2718.0
2006-06-16 16:00:00,2745.0
2006-06-16 17:00:00,2784.0
2006-06-16 18:00:00,2779.0
2006-06-16 19:00:00,2730.0
2006-06-16 20:00:00,2653.0
2006-06-16 21:00:00,2549.0
2006-06-16 22:00:00,2544.0
2006-06-16 23:00:00,2406.0
2006-06-16 00:00:00,2108.0
