Datetime,DAYTON_MW
2017-04-30 01:00:00,1353.0
2017-04-30 02:00:00,1296.0
2017-04-30 03:00:00,1248.0
2017-04-30 04:00:00,1234.0
2017-04-30 05:00:00,1229.0
2017-04-30 06:00:00,1252.0
2017-04-30 07:00:00,1299.0
2017-04-30 08:00:00,1339.0
2017-04-30 09:00:00,1439.0
2017-04-30 10:00:00,1518.0
2017-04-30 11:00:00,1592.0
2017-04-30 12:00:00,1651.0
2017-04-30 13:00:00,1694.0
2017-04-30 14:00:00,1691.0
2017-04-30 15:00:00,1705.0
2017-04-30 16:00:00,1739.0
2017-04-30 17:00:00,1788.0
2017-04-30 18:00:00,1813.0
2017-04-30 19:00:00,1820.0
2017-04-30 20:00:00,1815.0
2017-04-30 21:00:00,1870.0
2017-04-30 22:00:00,1867.0
2017-04-30 23:00:00,1769.0
2017-04-30 00:00:00,1452.0
