Datetime,DAYTON_MW
2012-06-30 01:00:00,1533.0
2012-06-30 02:00:00,1463.0
2012-06-30 03:00:00,1391.0
2012-06-30 04:00:00,1335.0
2012-06-30 05:00:00,1346.0
2012-06-30 06:00:00,1376.0
2012-06-30 07:00:00,1430.0
2012-06-30 08:00:00,1421.0
2012-06-30 09:00:00,1512.0
2012-06-30 10:00:00,1705.0
2012-06-30 11:00:00,1900.0
2012-06-30 12:00:00,2079.0
2012-06-30 13:00:00,2205.0
2012-06-30 14:00:00,2278.0
2012-06-30 15:00:00,2328.0
2012-06-30 16:00:00,2423.0
2012-06-30 17:00:00,2515.0
2012-06-30 18:00:00,2564.0
2012-06-30 19:00:00,2480.0
2012-06-30 20:00:00,2404.0
2012-06-30 21:00:00,2334.0
2012-06-30 22:00:00,2302.0
2012-06-30 23:00:00,2188.0
2012-06-30 00:00:00,1657.0
