Datetime,DAYTON_MW
2014-08-03 01:00:00,1524.0
2014-08-03 02:00:00,1435.0
2014-08-03 03:00:00,1365.0
2014-08-03 04:00:00,1319.0
2014-08-03 05:00:00,1311.0
2014-08-03 06:00:00,1308.0
2014-08-03 07:00:00,1315.0
2014-08-03 08:00:00,1339.0
2014-08-03 09:00:00,1460.0
2014-08-03 10:00:00,1601.0
2014-08-03 11:00:00,1720.0
2014-08-03 12:00:00,1839.0
2014-08-03 13:00:00,1942.0
2014-08-03 14:00:00,2027.0
2014-08-03 15:00:00,2095.0
2014-08-03 16:00:00,2159.0
2014-08-03 17:00:00,2232.0
2014-08-03 18:00:00,2265.0
2014-08-03 19:00:00,2271.0
2014-08-03 20:00:00,2224.0
2014-08-03 21:00:00,2158.0
2014-08-03 22:00:00,2141.0
2014-08-03 23:00:00,1998.0
2014-08-03 00:00:00,1661.0
