Datetime,DAYTON_MW
2013-08-28 01:00:00,2225.0
2013-08-28 02:00:00,2083.0
2013-08-28 03:00:00,1985.0
2013-08-28 04:00:00,1930.0
2013-08-28 05:00:00,1944.0
2013-08-28 06:00:00,2035.0
2013-08-28 07:00:00,2292.0
2013-08-28 08:00:00,2406.0
2013-08-28 09:00:00,2492.0
2013-08-28 10:00:00,2654.0
2013-08-28 11:00:00,2815.0
2013-08-28 12:00:00,2940.0
2013-08-28 13:00:00,3053.0
2013-08-28 14:00:00,3146.0
2013-08-28 15:00:00,3218.0
2013-08-28 16:00:00,3190.0
2013-08-28 17:00:00,3180.0
2013-08-28 18:00:00,3166.0
2013-08-28 19:00:00,3115.0
2013-08-28 20:00:00,3025.0
2013-08-28 21:00:00,2999.0
2013-08-28 22:00:00,2910.0
2013-08-28 23:00:00,2661.0
2013-08-28 00:00:00,2399.0
