Datetime,DAYTON_MW
2014-06-22 01:00:00,1699.0
2014-06-22 02:00:00,1585.0
2014-06-22 03:00:00,1515.0
2014-06-22 04:00:00,1462.0
2014-06-22 05:00:00,1439.0
2014-06-22 06:00:00,1440.0
2014-06-22 07:00:00,1427.0
2014-06-22 08:00:00,1493.0
2014-06-22 09:00:00,1627.0
2014-06-22 10:00:00,1782.0
2014-06-22 11:00:00,1909.0
2014-06-22 12:00:00,2033.0
2014-06-22 13:00:00,2161.0
2014-06-22 14:00:00,2252.0
2014-06-22 15:00:00,2339.0
2014-06-22 16:00:00,2401.0
2014-06-22 17:00:00,2441.0
2014-06-22 18:00:00,2410.0
2014-06-22 19:00:00,2390.0
2014-06-22 20:00:00,2324.0
2014-06-22 21:00:00,2279.0
2014-06-22 22:00:00,2285.0
2014-06-22 23:00:00,2189.0
2014-06-22 00:00:00,1847.0
