Datetime,DAYTON_MW
2017-11-22 01:00:00,1833.0
2017-11-22 02:00:00,1801.0
2017-11-22 03:00:00,1777.0
2017-11-22 04:00:00,1809.0
2017-11-22 05:00:00,1848.0
2017-11-22 06:00:00,1981.0
2017-11-22 07:00:00,2127.0
2017-11-22 08:00:00,2258.0
2017-11-22 09:00:00,2296.0
2017-11-22 10:00:00,2320.0
2017-11-22 11:00:00,2342.0
2017-11-22 12:00:00,2305.0
2017-11-22 13:00:00,2284.0
2017-11-22 14:00:00,2241.0
2017-11-22 15:00:00,2189.0
2017-11-22 16:00:00,2134.0
2017-11-22 17:00:00,2152.0
2017-11-22 18:00:00,2257.0
2017-11-22 19:00:00,2300.0
2017-11-22 20:00:00,2261.0
2017-11-22 21:00:00,2241.0
2017-11-22 22:00:00,2174.0
2017-11-22 23:00:00,2059.0
2017-11-22 00:00:00,1891.0
