Datetime,DAYTON_MW
2012-07-15 01:00:00,1921.0
2012-07-15 02:00:00,1797.0
2012-07-15 03:00:00,1717.0
2012-07-15 04:00:00,1651.0
2012-07-15 05:00:00,1615.0
2012-07-15 06:00:00,1609.0
2012-07-15 07:00:00,1633.0
2012-07-15 08:00:00,1675.0
2012-07-15 09:00:00,1802.0
2012-07-15 10:00:00,1943.0
2012-07-15 11:00:00,2074.0
2012-07-15 12:00:00,2234.0
2012-07-15 13:00:00,2392.0
2012-07-15 14:00:00,2507.0
2012-07-15 15:00:00,2591.0
2012-07-15 16:00:00,2615.0
2012-07-15 17:00:00,2616.0
2012-07-15 18:00:00,2666.0
2012-07-15 19:00:00,2694.0
2012-07-15 20:00:00,2633.0
2012-07-15 21:00:00,2566.0
2012-07-15 22:00:00,2543.0
2012-07-15 23:00:00,2433.0
2012-07-15 00:00:00,2076.0
