Datetime,DAYTON_MW
2010-12-23 01:00:00,1986.0
2010-12-23 02:00:00,1918.0
2010-12-23 03:00:00,1870.0
2010-12-23 04:00:00,1853.0
2010-12-23 05:00:00,1886.0
2010-12-23 06:00:00,1978.0
2010-12-23 07:00:00,2131.0
2010-12-23 08:00:00,2254.0
2010-12-23 09:00:00,2292.0
2010-12-23 10:00:00,2319.0
2010-12-23 11:00:00,2328.0
2010-12-23 12:00:00,2297.0
2010-12-23 13:00:00,2250.0
2010-12-23 14:00:00,2191.0
2010-12-23 15:00:00,2167.0
2010-12-23 16:00:00,2149.0
2010-12-23 17:00:00,2179.0
2010-12-23 18:00:00,2306.0
2010-12-23 19:00:00,2346.0
2010-12-23 20:00:00,2309.0
2010-12-23 21:00:00,2260.0
2010-12-23 22:00:00,2189.0
2010-12-23 23:00:00,2077.0
2010-12-23 00:00:00,2110.0
