Datetime,DAYTON_MW
2014-04-29 01:00:00,1597.0
2014-04-29 02:00:00,1511.0
2014-04-29 03:00:00,1472.0
2014-04-29 04:00:00,1458.0
2014-04-29 05:00:00,1490.0
2014-04-29 06:00:00,1598.0
2014-04-29 07:00:00,1810.0
2014-04-29 08:00:00,1912.0
2014-04-29 09:00:00,1945.0
2014-04-29 10:00:00,1978.0
2014-04-29 11:00:00,2007.0
2014-04-29 12:00:00,2006.0
2014-04-29 13:00:00,2024.0
2014-04-29 14:00:00,2014.0
2014-04-29 15:00:00,2007.0
2014-04-29 16:00:00,1982.0
2014-04-29 17:00:00,1963.0
2014-04-29 18:00:00,1940.0
2014-04-29 19:00:00,1920.0
2014-04-29 20:00:00,1932.0
2014-04-29 21:00:00,1933.0
2014-04-29 22:00:00,1879.0
2014-04-29 23:00:00,1754.0
2014-04-29 00:00:00,1675.0
