Datetime,DAYTON_MW
2008-11-02 01:00:00,1406.0
2008-11-02 03:00:00,1307.0
2008-11-02 04:00:00,1300.0
2008-11-02 05:00:00,1313.0
2008-11-02 06:00:00,1348.0
2008-11-02 07:00:00,1422.0
2008-11-02 08:00:00,1481.0
2008-11-02 09:00:00,1589.0
2008-11-02 10:00:00,1644.0
2008-11-02 11:00:00,1644.0
2008-11-02 12:00:00,1656.0
2008-11-02 13:00:00,1650.0
2008-11-02 14:00:00,1646.0
2008-11-02 15:00:00,1625.0
2008-11-02 16:00:00,1628.0
2008-11-02 17:00:00,1657.0
2008-11-02 18:00:00,1756.0
2008-11-02 19:00:00,1888.0
2008-11-02 20:00:00,1880.0
2008-11-02 21:00:00,1807.0
2008-11-02 22:00:00,1737.0
2008-11-02 23:00:00,1637.0
2008-11-02 00:00:00,1503.0
