Datetime,DAYTON_MW
2012-05-29 01:00:00,2091.0
2012-05-29 02:00:00,1970.0
2012-05-29 03:00:00,1868.0
2012-05-29 04:00:00,1823.0
2012-05-29 05:00:00,1816.0
2012-05-29 06:00:00,1919.0
2012-05-29 07:00:00,2097.0
2012-05-29 08:00:00,2273.0
2012-05-29 09:00:00,2314.0
2012-05-29 10:00:00,2297.0
2012-05-29 11:00:00,2325.0
2012-05-29 12:00:00,2367.0
2012-05-29 13:00:00,2429.0
2012-05-29 14:00:00,2483.0
2012-05-29 15:00:00,2567.0
2012-05-29 16:00:00,2622.0
2012-05-29 17:00:00,2657.0
2012-05-29 18:00:00,2637.0
2012-05-29 19:00:00,2551.0
2012-05-29 20:00:00,2459.0
2012-05-29 21:00:00,2416.0
2012-05-29 22:00:00,2385.0
2012-05-29 23:00:00,2217.0
2012-05-29 00:00:00,2249.0
