Datetime,DAYTON_MW
2008-08-08 01:00:00,1928.0
2008-08-08 02:00:00,1791.0
2008-08-08 03:00:00,1706.0
2008-08-08 04:00:00,1654.0
2008-08-08 05:00:00,1660.0
2008-08-08 06:00:00,1740.0
2008-08-08 07:00:00,1882.0
2008-08-08 08:00:00,1990.0
2008-08-08 09:00:00,2111.0
2008-08-08 10:00:00,2219.0
2008-08-08 11:00:00,2327.0
2008-08-08 12:00:00,2379.0
2008-08-08 13:00:00,2426.0
2008-08-08 14:00:00,2471.0
2008-08-08 15:00:00,2488.0
2008-08-08 16:00:00,2485.0
2008-08-08 17:00:00,2493.0
2008-08-08 18:00:00,2455.0
2008-08-08 19:00:00,2407.0
2008-08-08 20:00:00,2335.0
2008-08-08 21:00:00,2245.0
2008-08-08 22:00:00,2247.0
2008-08-08 23:00:00,2103.0
2008-08-08 00:00:00,2108.0
