Datetime,DAYTON_MW
2017-05-07 01:00:00,1427.0
2017-05-07 02:00:00,1385.0
2017-05-07 03:00:00,1379.0
2017-05-07 04:00:00,1365.0
2017-05-07 05:00:00,1387.0
2017-05-07 06:00:00,1424.0
2017-05-07 07:00:00,1469.0
2017-05-07 08:00:00,1515.0
2017-05-07 09:00:00,1586.0
2017-05-07 10:00:00,1606.0
2017-05-07 11:00:00,1607.0
2017-05-07 12:00:00,1600.0
2017-05-07 13:00:00,1568.0
2017-05-07 14:00:00,1571.0
2017-05-07 15:00:00,1526.0
2017-05-07 16:00:00,1527.0
2017-05-07 17:00:00,1535.0
2017-05-07 18:00:00,1541.0
2017-05-07 19:00:00,1559.0
2017-05-07 20:00:00,1589.0
2017-05-07 21:00:00,1632.0
2017-05-07 22:00:00,1715.0
2017-05-07 23:00:00,1653.0
2017-05-07 00:00:00,1464.0
