Datetime,DAYTON_MW
2008-12-11 01:00:00,2073.0
2008-12-11 02:00:00,2001.0
2008-12-11 03:00:00,1965.0
2008-12-11 04:00:00,1952.0
2008-12-11 05:00:00,2000.0
2008-12-11 06:00:00,2132.0
2008-12-11 07:00:00,2389.0
2008-12-11 08:00:00,2555.0
2008-12-11 09:00:00,2535.0
2008-12-11 10:00:00,2532.0
2008-12-11 11:00:00,2542.0
2008-12-11 12:00:00,2525.0
2008-12-11 13:00:00,2518.0
2008-12-11 14:00:00,2504.0
2008-12-11 15:00:00,2472.0
2008-12-11 16:00:00,2453.0
2008-12-11 17:00:00,2505.0
2008-12-11 18:00:00,2616.0
2008-12-11 19:00:00,2655.0
2008-12-11 20:00:00,2624.0
2008-12-11 21:00:00,2586.0
2008-12-11 22:00:00,2504.0
2008-12-11 23:00:00,2347.0
2008-12-11 00:00:00,2182.0
