Datetime,DAYTON_MW
2014-06-25 01:00:00,1975.0
2014-06-25 02:00:00,1867.0
2014-06-25 03:00:00,1788.0
2014-06-25 04:00:00,1743.0
2014-06-25 05:00:00,1755.0
2014-06-25 06:00:00,1857.0
2014-06-25 07:00:00,2015.0
2014-06-25 08:00:00,2151.0
2014-06-25 09:00:00,2232.0
2014-06-25 10:00:00,2320.0
2014-06-25 11:00:00,2424.0
2014-06-25 12:00:00,2518.0
2014-06-25 13:00:00,2619.0
2014-06-25 14:00:00,2734.0
2014-06-25 15:00:00,2793.0
2014-06-25 16:00:00,2846.0
2014-06-25 17:00:00,2879.0
2014-06-25 18:00:00,2810.0
2014-06-25 19:00:00,2742.0
2014-06-25 20:00:00,2649.0
2014-06-25 21:00:00,2552.0
2014-06-25 22:00:00,2508.0
2014-06-25 23:00:00,2356.0
2014-06-25 00:00:00,2116.0
