Datetime,DAYTON_MW
2011-03-30 01:00:00,1772.0
2011-03-30 02:00:00,1725.0
2011-03-30 03:00:00,1688.0
2011-03-30 04:00:00,1686.0
2011-03-30 05:00:00,1727.0
2011-03-30 06:00:00,1853.0
2011-03-30 07:00:00,2064.0
2011-03-30 08:00:00,2210.0
2011-03-30 09:00:00,2225.0
2011-03-30 10:00:00,2242.0
2011-03-30 11:00:00,2259.0
2011-03-30 12:00:00,2255.0
2011-03-30 13:00:00,2257.0
2011-03-30 14:00:00,2253.0
2011-03-30 15:00:00,2233.0
2011-03-30 16:00:00,2206.0
2011-03-30 17:00:00,2211.0
2011-03-30 18:00:00,2206.0
2011-03-30 19:00:00,2205.0
2011-03-30 20:00:00,2222.0
2011-03-30 21:00:00,2283.0
2011-03-30 22:00:00,2211.0
2011-03-30 23:00:00,2080.0
2011-03-30 00:00:00,1850.0
