Datetime,DAYTON_MW
2013-11-24 01:00:00,1931.0
2013-11-24 02:00:00,1877.0
2013-11-24 03:00:00,1862.0
2013-11-24 04:00:00,1858.0
2013-11-24 05:00:00,1876.0
2013-11-24 06:00:00,1911.0
2013-11-24 07:00:00,1984.0
2013-11-24 08:00:00,2044.0
2013-11-24 09:00:00,2097.0
2013-11-24 10:00:00,2102.0
2013-11-24 11:00:00,2092.0
2013-11-24 12:00:00,2073.0
2013-11-24 13:00:00,2064.0
2013-11-24 14:00:00,2060.0
2013-11-24 15:00:00,2039.0
2013-11-24 16:00:00,2037.0
2013-11-24 17:00:00,2082.0
2013-11-24 18:00:00,2270.0
2013-11-24 19:00:00,2338.0
2013-11-24 20:00:00,2326.0
2013-11-24 21:00:00,2308.0
2013-11-24 22:00:00,2251.0
2013-11-24 23:00:00,2166.0
2013-11-24 00:00:00,2008.0
