Datetime,DAYTON_MW
2006-02-28 01:00:00,1992.0
2006-02-28 02:00:00,1952.0
2006-02-28 03:00:00,1933.0
2006-02-28 04:00:00,1930.0
2006-02-28 05:00:00,1971.0
2006-02-28 06:00:00,2126.0
2006-02-28 07:00:00,2380.0
2006-02-28 08:00:00,2491.0
2006-02-28 09:00:00,2482.0
2006-02-28 10:00:00,2475.0
2006-02-28 11:00:00,2435.0
2006-02-28 12:00:00,2363.0
2006-02-28 13:00:00,2319.0
2006-02-28 14:00:00,2270.0
2006-02-28 15:00:00,2208.0
2006-02-28 16:00:00,2136.0
2006-02-28 17:00:00,2141.0
2006-02-28 18:00:00,2175.0
2006-02-28 19:00:00,2302.0
2006-02-28 20:00:00,2391.0
2006-02-28 21:00:00,2348.0
2006-02-28 22:00:00,2267.0
2006-02-28 23:00:00,2126.0
2006-02-28 00:00:00,2072.0
