Datetime,DAYTON_MW
2006-02-14 01:00:00,2100.0
2006-02-14 02:00:00,2042.0
2006-02-14 03:00:00,2011.0
2006-02-14 04:00:00,2003.0
2006-02-14 05:00:00,2053.0
2006-02-14 06:00:00,2193.0
2006-02-14 07:00:00,2434.0
2006-02-14 08:00:00,2547.0
2006-02-14 09:00:00,2495.0
2006-02-14 10:00:00,2446.0
2006-02-14 11:00:00,2412.0
2006-02-14 12:00:00,2351.0
2006-02-14 13:00:00,2315.0
2006-02-14 14:00:00,2291.0
2006-02-14 15:00:00,2213.0
2006-02-14 16:00:00,2159.0
2006-02-14 17:00:00,2138.0
2006-02-14 18:00:00,2164.0
2006-02-14 19:00:00,2303.0
2006-02-14 20:00:00,2364.0
2006-02-14 21:00:00,2333.0
2006-02-14 22:00:00,2265.0
2006-02-14 23:00:00,2116.0
2006-02-14 00:00:00,2194.0
