Datetime,DAYTON_MW
2013-07-10 01:00:00,2116.0
2013-07-10 02:00:00,2003.0
2013-07-10 03:00:00,1925.0
2013-07-10 04:00:00,1884.0
2013-07-10 05:00:00,1901.0
2013-07-10 06:00:00,1994.0
2013-07-10 07:00:00,2148.0
2013-07-10 08:00:00,2304.0
2013-07-10 09:00:00,2486.0
2013-07-10 10:00:00,2663.0
2013-07-10 11:00:00,2852.0
2013-07-10 12:00:00,3004.0
2013-07-10 13:00:00,3138.0
2013-07-10 14:00:00,3200.0
2013-07-10 15:00:00,3129.0
2013-07-10 16:00:00,2729.0
2013-07-10 17:00:00,2495.0
2013-07-10 18:00:00,2476.0
2013-07-10 19:00:00,2439.0
2013-07-10 20:00:00,2437.0
2013-07-10 21:00:00,2386.0
2013-07-10 22:00:00,2365.0
2013-07-10 23:00:00,2255.0
2013-07-10 00:00:00,2275.0
