Datetime,DAYTON_MW
2009-06-24 01:00:00,2057.0
2009-06-24 02:00:00,1903.0
2009-06-24 03:00:00,1785.0
2009-06-24 04:00:00,1727.0
2009-06-24 05:00:00,1704.0
2009-06-24 06:00:00,1779.0
2009-06-24 07:00:00,1901.0
2009-06-24 08:00:00,2121.0
2009-06-24 09:00:00,2302.0
2009-06-24 10:00:00,2480.0
2009-06-24 11:00:00,2655.0
2009-06-24 12:00:00,2795.0
2009-06-24 13:00:00,2938.0
2009-06-24 14:00:00,3047.0
2009-06-24 15:00:00,3119.0
2009-06-24 16:00:00,3132.0
2009-06-24 17:00:00,3158.0
2009-06-24 18:00:00,3167.0
2009-06-24 19:00:00,3116.0
2009-06-24 20:00:00,3045.0
2009-06-24 21:00:00,2936.0
2009-06-24 22:00:00,2905.0
2009-06-24 23:00:00,2749.0
2009-06-24 00:00:00,2284.0
