Datetime,DAYTON_MW
2014-10-09 01:00:00,1574.0
2014-10-09 02:00:00,1524.0
2014-10-09 03:00:00,1498.0
2014-10-09 04:00:00,1482.0
2014-10-09 05:00:00,1525.0
2014-10-09 06:00:00,1645.0
2014-10-09 07:00:00,1871.0
2014-10-09 08:00:00,2016.0
2014-10-09 09:00:00,2018.0
2014-10-09 10:00:00,2042.0
2014-10-09 11:00:00,2067.0
2014-10-09 12:00:00,2065.0
2014-10-09 13:00:00,2063.0
2014-10-09 14:00:00,2048.0
2014-10-09 15:00:00,2034.0
2014-10-09 16:00:00,1983.0
2014-10-09 17:00:00,1972.0
2014-10-09 18:00:00,1973.0
2014-10-09 19:00:00,1995.0
2014-10-09 20:00:00,2064.0
2014-10-09 21:00:00,2052.0
2014-10-09 22:00:00,1966.0
2014-10-09 23:00:00,1827.0
2014-10-09 00:00:00,1667.0
