Datetime,DAYTON_MW
2011-06-29 01:00:00,1732.0
2011-06-29 02:00:00,1601.0
2011-06-29 03:00:00,1520.0
2011-06-29 04:00:00,1468.0
2011-06-29 05:00:00,1472.0
2011-06-29 06:00:00,1555.0
2011-06-29 07:00:00,1662.0
2011-06-29 08:00:00,1822.0
2011-06-29 09:00:00,1968.0
2011-06-29 10:00:00,2079.0
2011-06-29 11:00:00,2182.0
2011-06-29 12:00:00,2240.0
2011-06-29 13:00:00,2314.0
2011-06-29 14:00:00,2373.0
2011-06-29 15:00:00,2431.0
2011-06-29 16:00:00,2467.0
2011-06-29 17:00:00,2505.0
2011-06-29 18:00:00,2543.0
2011-06-29 19:00:00,2500.0
2011-06-29 20:00:00,2445.0
2011-06-29 21:00:00,2351.0
2011-06-29 22:00:00,2300.0
2011-06-29 23:00:00,2182.0
2011-06-29 00:00:00,1918.0
