Datetime,DAYTON_MW
2016-03-28 01:00:00,1378.0
2016-03-28 02:00:00,1335.0
2016-03-28 03:00:00,1319.0
2016-03-28 04:00:00,1334.0
2016-03-28 05:00:00,1384.0
2016-03-28 06:00:00,1512.0
2016-03-28 07:00:00,1706.0
2016-03-28 08:00:00,1873.0
2016-03-28 09:00:00,1941.0
2016-03-28 10:00:00,2016.0
2016-03-28 11:00:00,2072.0
2016-03-28 12:00:00,2087.0
2016-03-28 13:00:00,2092.0
2016-03-28 14:00:00,2083.0
2016-03-28 15:00:00,2055.0
2016-03-28 16:00:00,2020.0
2016-03-28 17:00:00,1992.0
2016-03-28 18:00:00,1995.0
2016-03-28 19:00:00,2011.0
2016-03-28 20:00:00,2037.0
2016-03-28 21:00:00,2084.0
2016-03-28 22:00:00,2006.0
2016-03-28 23:00:00,1907.0
2016-03-28 00:00:00,1449.0
