Datetime,DAYTON_MW
2017-09-23 01:00:00,1897.0
2017-09-23 02:00:00,1744.0
2017-09-23 03:00:00,1658.0
2017-09-23 04:00:00,1586.0
2017-09-23 05:00:00,1564.0
2017-09-23 06:00:00,1573.0
2017-09-23 07:00:00,1624.0
2017-09-23 08:00:00,1674.0
2017-09-23 09:00:00,1783.0
2017-09-23 10:00:00,1950.0
2017-09-23 11:00:00,2128.0
2017-09-23 12:00:00,2283.0
2017-09-23 13:00:00,2408.0
2017-09-23 14:00:00,2529.0
2017-09-23 15:00:00,2627.0
2017-09-23 16:00:00,2720.0
2017-09-23 17:00:00,2758.0
2017-09-23 18:00:00,2737.0
2017-09-23 19:00:00,2650.0
2017-09-23 20:00:00,2505.0
2017-09-23 21:00:00,2428.0
2017-09-23 22:00:00,2275.0
2017-09-23 23:00:00,2078.0
2017-09-23 00:00:00,2104.0
