Datetime,DAYTON_MW
2008-01-30 01:00:00,2067.0
2008-01-30 02:00:00,2083.0
2008-01-30 03:00:00,2118.0
2008-01-30 04:00:00,2162.0
2008-01-30 05:00:00,2245.0
2008-01-30 06:00:00,2413.0
2008-01-30 07:00:00,2679.0
2008-01-30 08:00:00,2841.0
2008-01-30 09:00:00,2837.0
2008-01-30 10:00:00,2806.0
2008-01-30 11:00:00,2794.0
2008-01-30 12:00:00,2758.0
2008-01-30 13:00:00,2709.0
2008-01-30 14:00:00,2671.0
2008-01-30 15:00:00,2628.0
2008-01-30 16:00:00,2562.0
2008-01-30 17:00:00,2559.0
2008-01-30 18:00:00,2642.0
2008-01-30 19:00:00,2822.0
2008-01-30 20:00:00,2808.0
2008-01-30 21:00:00,2779.0
2008-01-30 22:00:00,2701.0
2008-01-30 23:00:00,2574.0
2008-01-30 00:00:00,2011.0
