Datetime,DAYTON_MW
2009-10-21 01:00:00,1548.0
2009-10-21 02:00:00,1511.0
2009-10-21 03:00:00,1472.0
2009-10-21 04:00:00,1466.0
2009-10-21 05:00:00,1510.0
2009-10-21 06:00:00,1633.0
2009-10-21 07:00:00,1883.0
2009-10-21 08:00:00,2054.0
2009-10-21 09:00:00,2046.0
2009-10-21 10:00:00,2048.0
2009-10-21 11:00:00,2059.0
2009-10-21 12:00:00,2053.0
2009-10-21 13:00:00,2060.0
2009-10-21 14:00:00,2046.0
2009-10-21 15:00:00,2006.0
2009-10-21 16:00:00,1948.0
2009-10-21 17:00:00,1927.0
2009-10-21 18:00:00,1935.0
2009-10-21 19:00:00,1976.0
2009-10-21 20:00:00,2056.0
2009-10-21 21:00:00,2019.0
2009-10-21 22:00:00,1966.0
2009-10-21 23:00:00,1833.0
2009-10-21 00:00:00,1676.0
