Datetime,DAYTON_MW
2016-10-18 01:00:00,1796.0
2016-10-18 02:00:00,1721.0
2016-10-18 03:00:00,1646.0
2016-10-18 04:00:00,1615.0
2016-10-18 05:00:00,1627.0
2016-10-18 06:00:00,1739.0
2016-10-18 07:00:00,1948.0
2016-10-18 08:00:00,2082.0
2016-10-18 09:00:00,2091.0
2016-10-18 10:00:00,2144.0
2016-10-18 11:00:00,2224.0
2016-10-18 12:00:00,2277.0
2016-10-18 13:00:00,2352.0
2016-10-18 14:00:00,2401.0
2016-10-18 15:00:00,2386.0
2016-10-18 16:00:00,2344.0
2016-10-18 17:00:00,2321.0
2016-10-18 18:00:00,2317.0
2016-10-18 19:00:00,2329.0
2016-10-18 20:00:00,2381.0
2016-10-18 21:00:00,2355.0
2016-10-18 22:00:00,2242.0
2016-10-18 23:00:00,2089.0
2016-10-18 00:00:00,1927.0
