Datetime,DAYTON_MW
2016-02-22 01:00:00,1675.0
2016-02-22 02:00:00,1661.0
2016-02-22 03:00:00,1662.0
2016-02-22 04:00:00,1686.0
2016-02-22 05:00:00,1759.0
2016-02-22 06:00:00,1901.0
2016-02-22 07:00:00,2146.0
2016-02-22 08:00:00,2257.0
2016-02-22 09:00:00,2241.0
2016-02-22 10:00:00,2212.0
2016-02-22 11:00:00,2194.0
2016-02-22 12:00:00,2095.0
2016-02-22 13:00:00,2100.0
2016-02-22 14:00:00,2014.0
2016-02-22 15:00:00,2009.0
2016-02-22 16:00:00,1965.0
2016-02-22 17:00:00,1960.0
2016-02-22 18:00:00,2003.0
2016-02-22 19:00:00,2120.0
2016-02-22 20:00:00,2182.0
2016-02-22 21:00:00,2163.0
2016-02-22 22:00:00,2094.0
2016-02-22 23:00:00,1993.0
2016-02-22 00:00:00,1710.0
